date,holding,strategy_equity,buy_hold_levered
2024-02-06,QLD,862522.6155773485,433056.525193543
2024-02-07,QLD,879848.6886523751,441755.62347295217
2024-02-08,QLD,882683.8263746196,443179.09326755983
2024-02-09,QLD,899694.893048678,451720.032705736
2024-02-12,QLD,892344.476647651,448029.5256652642
2024-02-13,QLD,864307.7052585221,433952.7854428704
2024-02-14,QLD,883313.9192900864,443495.451173536
2024-02-15,QLD,887724.1691307025,445709.75539781904
2024-02-16,QLD,871658.2017730792,437643.33270685223
2024-02-20,QLD,858322.3432995344,430947.64678891195
2024-02-21,QLD,851181.9044613095,427362.5655680922
2024-02-22,QLD,900849.969927915,452299.9752725973
2024-02-23,QLD,895074.5855317294,449400.2624382908
2024-02-26,QLD,894024.5374906585,448873.0528930106
2024-02-27,QLD,898329.8386066386,451034.66431922256
2024-02-28,QLD,888144.2043698368,445920.6472606332
2024-02-29,QLD,903475.1300873575,453618.01924755285
2024-03-01,QLD,930461.7733218853,467167.50970115646
2024-03-04,QLD,922901.299244526,463371.5366175226
2024-03-05,QLD,890034.3228891767,446869.64053154166
2024-03-06,QQQ,895627.059004158,452352.7082941783
2024-03-07,QQQ,909220.9863422763,465954.8915458529
2024-03-08,QQQ,896096.4788333334,452141.81643136416
2024-03-11,QQQ,892769.4907101807,448714.8940517775
2024-03-12,QQQ,905567.3477965926,461737.17496010085
2024-03-13,QQQ,898607.0900614264,454250.6948359952
2024-03-14,QQQ,896341.466650232,451878.191546969
2024-03-15,QQQ,885686.770211724,440964.7890432768
2024-03-18,QQQ,892953.1848551169,449294.83661863883
2024-03-19,QQQ,895178.0081086536,451403.7150232698
2024-03-20,QQQ,905791.8420991866,461842.60077975283
2024-03-21,QQQ,910078.2256853114,465849.4657262008
2024-03-22,QQQ,911119.2214635992,466640.3001558762
2024-03-25,QQQ,907812.602274117,463371.5366175226
2024-03-26,QQQ,904873.3713745067,460366.3979635641
2024-03-27,QQQ,907955.4339710781,463424.2696391036
2024-03-28,QQQ,906281.7554426666,461209.96541482053
2024-04-01,QQQ,908200.4217879765,463371.5366175226
2024-04-02,QQQ,900362.4311954711,455146.9550853226
2024-04-03,QQQ,902383.1913704013,456939.4755839775
2024-04-04,QQQ,888585.1386633596,442704.6167438606
2024-04-05,QQQ,899056.1409569315,453248.9685435057
2024-04-08,QQQ,899321.4977075004,453512.55320439086
2024-04-09,QQQ,902648.54812097,456675.8909230924
2024-04-10,QQQ,894769.7573708068,448345.84334773035
2024-04-11,QQQ,909057.6611310112,462844.3270722423
2024-04-12,QQQ,894565.6320018834,447871.32660052116
2024-04-15,QQQ,879849.1085701616,432951.0993738909
2024-04-16,QQQ,879930.7711757945,432951.0993738909
2024-04-17,QQQ,869194.4121316539,422354.0145526648
2024-04-18,QQQ,864234.4833474305,417187.2644724943
2024-04-19,QQQ,846354.1724231875,400052.6927980711
2024-04-22,QQQ,854865.7082137917,407908.2638497338
2024-04-23,QQQ,867622.7651425457,420139.7103283817
2024-04-24,QQQ,870561.996042156,422881.224097945
2024-04-25,QQQ,866357.275061664,418399.88262779795
2024-04-26,QQQ,879726.6458068714,431422.16353612114
2024-04-29,QQQ,883298.6217469225,434743.61987254577
2024-04-30,QQQ,866643.0007459032,418188.9907649838
2024-05-01,QQQ,860376.7194328232,412020.55461583385
2024-05-02,QQQ,871358.0040035454,422406.74757424585
2024-05-03,QQQ,888870.9266379162,439277.694364274
2024-05-06,QLD,908713.7071483077,449083.9447558247
2024-05-07,QLD,908286.9710587567,448873.0528930106
2024-05-08,QLD,907326.8759009572,448398.57636931137
2024-05-09,QLD,910633.9788554936,450032.9380267331
2024-05-10,QLD,915007.8813381139,452194.50922943524
2024-05-13,QLD,919061.8334930545,454197.9618144142
2024-05-14,QLD,930476.759365885,459839.1884182838
2024-05-15,QLD,959067.426233104,473968.6214387487
2024-05-16,QLD,955120.1784484478,472017.9018753508
2024-05-17,QLD,954160.0832906484,471543.42535165156
2024-05-20,QLD,967175.2491513984,477975.4863851966
2024-05-21,QLD,970482.3521059346,479609.84804261837
2024-05-22,QLD,970162.3203866681,479451.68920138536
2024-05-23,QLD,960774.2891997208,474812.1486664951
2024-05-24,QLD,978910.2067434953,483774.87183029944
2024-05-28,QLD,985844.5257634213,487201.79420988605
2024-05-29,QLD,971975.8877235694,480347.9494507128
2024-05-30,QLD,950746.2759658274,469856.3306726487
2024-05-31,QLD,950746.2759658274,469856.3306726487
2024-06-03,QQQ,955851.1522672774,472861.4693266071
2024-06-04,QQQ,958466.838894858,475233.93239212333
2024-06-05,QQQ,977789.3290430531,494424.6494495966
2024-06-06,QLD,976955.1966296664,494002.86572396837
2024-06-07,QLD,974661.4518137207,492843.02081375587
2024-06-10,QLD,982376.9777694348,496744.4197170417
2024-06-11,QLD,995409.9984264326,503334.63959181984
2024-06-12,QLD,1021580.3261789131,516567.8123629572
2024-06-13,QLD,1032110.9495957509,521892.6810608508
2024-06-14,QLD,1042328.8727916251,527059.4311410213
2024-06-17,QLD,1067665.068130719,539870.8201865305
2024-06-18,QLD,1067977.8478989278,540028.9790277636
2024-06-20,QLD,1050982.8175992107,531435.3467915164
2024-06-21,QLD,1044726.9040460554,528272.0090728148
2024-06-24,QLD,1021267.4668634592,516409.61329821416
2024-06-25,QLD,1044518.4107163314,528166.5832531629
2024-06-26,QLD,1047646.367492909,529748.2521125136
2024-06-27,QQQ,1050350.681413375,532173.4481996108
2024-06-28,QQQ,1044898.3926664616,526215.8636897649
2024-07-01,QQQ,1051026.8264497507,532647.9247233099
2024-07-02,QQQ,1062062.2535490026,543666.7932701643
2024-07-03,QQQ,1070916.765149489,552471.3173692256
2024-07-05,QQQ,1082083.0418541662,563701.037555384
2024-07-08,QQQ,1084656.5061692072,566495.2843465284
2024-07-09,QQQ,1085594.283860174,567075.2269133896
2024-07-10,QQQ,1096913.240623267,579043.0887311524
2024-07-11,QQQ,1072857.7453341354,553262.1517989009
2024-07-12,QQQ,1079160.6230725716,559536.013767703
2024-07-15,QQQ,1082061.2114011755,562646.6184648235
2024-07-16,QQQ,1082475.5906704415,562962.9361472897
2024-07-17,QQQ,1050699.6358799282,529800.9449105846
2024-07-18,QQQ,1045727.1512049936,524581.5020323432
2024-07-19,QQQ,1036458.2603352409,515038.87652518746
2024-07-22,QQQ,1051899.1793380047,530117.3028165608
2024-07-23,QQQ,1048191.5963675999,526479.48857416
2024-07-24,QQQ,1010592.6344668882,488414.37214167963
2024-07-25,QQQ,999448.1216589425,477711.8615008015
2024-07-26,QQQ,1009698.4511256434,487359.95305111917
2024-07-29,QQQ,1011726.686565993,488836.1558673079
2024-07-30,QQQ,997834.2654878591,475339.3984352853
2024-07-31,QQQ,1027363.8799768945,503545.531454634
2024-08-01,QQQ,1002479.6261492308,479188.0643169902
2024-08-02,QQQ,978685.8300709496,456043.21533465007
2024-08-05,QQQ,949505.1700484678,429629.6028139563
2024-08-06,QQQ,958577.7865100827,437063.3901399909
2024-08-07,QQQ,948196.6074379566,427362.5655680922
2024-08-08,QQQ,977202.8235052911,453618.01924755285
2024-08-09,QQQ,982306.1577856509,458204.8267608621
2024-08-12,QQQ,984421.6484817037,459891.92143986485
2024-08-13,QQQ,1008847.8621341201,482562.25367499585
2024-08-14,QQQ,1009175.0527039422,482931.304379043
2024-08-15,QLD,1059633.8263527714,507077.87965387263
2024-08-16,QLD,1061506.7293436315,507974.13990320015
2024-08-19,QLD,1089380.2194524677,521312.7384939895
2024-08-20,QLD,1084532.7107734492,518993.0084500544
2024-08-21,QLD,1094999.0124795758,524001.55946548184
2024-08-22,QLD,1059413.5194351228,506972.45383422065
2024-08-23,QLD,1082219.1098927644,517885.8563379129
2024-08-26,QLD,1060845.7245361581,507657.8222207339
2024-08-27,QLD,1067125.5223707398,510662.96087469236
2024-08-28,QLD,1042447.0289222384,498853.29812167265
2024-08-29,QLD,1039252.0322619035,497324.36228390294
2024-08-30,QLD,1063710.2187927566,509028.5992172706
2024-09-03,QLD,998378.2485940792,477764.59452238254
2024-09-04,QQQ,995783.9650318326,475233.93239212333
2024-09-05,QQQ,996713.6239931167,476182.92566303175
2024-09-06,QQQ,970014.3807352014,450454.7217523614
2024-09-09,QQQ,982488.4102199051,461737.17496010085
2024-09-10,QQQ,991568.3367123964,470119.91533353383
2024-09-11,QQQ,1013100.6527677048,490154.19984226354
2024-09-12,QQQ,1023045.318455821,500171.3420966284
2024-09-13,QQQ,1027628.4955704678,504178.1668195663
2024-09-16,QLD,1018279.6322524038,499591.3995297671
2024-09-17,QLD,1019354.2038771219,500118.60907504737
2024-09-18,QLD,1009790.3770433784,495426.37574208603
2024-09-19,QLD,1061370.5528908896,520732.7959271283
2024-09-20,QLD,1056534.9395873777,518360.33286161214
2024-09-23,QLD,1062122.7612266482,521101.8466311755
2024-09-24,QLD,1072223.914865031,526057.7048485319
2024-09-25,QLD,1074265.6583411873,527059.4311410213
2024-09-26,QLD,1089524.788572041,534545.911265127
2024-09-27,QLD,1076737.1648795833,528272.0090728148
2024-09-30,QLD,1082110.104987734,530908.0970227262
2024-10-01,QLD,1051484.3627681867,515882.40375293395
2024-10-02,QLD,1055030.5229158606,517622.23145351774
2024-10-03,QLD,1053311.1427286637,516778.6640022614
2024-10-04,QLD,1078349.0633089405,529062.8435024903
2024-10-07,QLD,1054063.3510644224,517147.71470630856
2024-10-08,QQQ,1069805.3895027249,532595.191701729
2024-10-09,QLD,1086431.7426095766,540872.50625551
2024-10-10,QLD,1084102.0025832572,539712.6613452974
2024-10-11,QLD,1086325.9004235358,540819.813457439
2024-10-14,QLD,1104540.7750721755,549887.9624408954
2024-10-15,QLD,1074888.6422773346,535125.8538319883
2024-10-16,QLD,1075206.3304265798,535284.0126732213
2024-10-17,QLD,1076900.7749499704,536127.5801244777
2024-10-18,QLD,1090032.3968240002,542665.0669776748
2024-10-21,QLD,1094162.5043553123,544721.2123607248
2024-10-22,QLD,1096280.4792139886,545775.6314512853
2024-10-23,QLD,1062392.396701795,528904.6846612572
2024-10-24,QLD,1079442.3609394943,537392.8910778523
2024-10-25,QLD,1091832.683533431,543561.3272270022
2024-10-28,QLD,1092256.2946642786,543772.2190898164
2024-10-29,QLD,1112906.83232084,554052.9460050664
2024-10-30,QLD,1096068.7140463456,545670.2056316333
2024-10-31,QLD,1040788.7138019357,518149.440998798
2024-11-01,QLD,1055297.0920501107,525372.3364620184
2024-11-04,QLD,1048731.2407153149,522103.57292366493
2024-11-05,QLD,1075524.0185758243,535442.1715144544
2024-11-06,QLD,1133981.0619038108,564544.6050066404
2024-11-07,QLD,1169669.4311254357,582311.8120459961
2024-11-08,QLD,1171257.9526672238,583102.6464756713
2024-11-11,QLD,1169775.354107038,582364.545067577
2024-11-12,QLD,1165645.2465757255,580308.3996845271
2024-11-13,QLD,1162362.3613061085,578674.0380271052
2024-11-14,QLD,1145630.0852176547,570343.9904517432
2024-11-15,QLD,1090244.1619916423,542770.4927973269
2024-11-18,QLD,1105811.5276691557,550520.5978058276
2024-11-19,QQQ,1113419.212238768,557848.9190887002
2024-11-20,QQQ,1112777.9157857203,557163.5507021869
2024-11-21,QQQ,1116780.7880894737,561223.1084467057
2024-11-22,QQQ,1118572.1257506814,562646.6184648235
2024-11-25,QQQ,1120341.3264684456,564386.4461654073
2024-11-26,QQQ,1126356.7033957976,570291.2574301622
2024-11-27,QQQ,1117488.4278821705,561223.1084467057
2024-11-29,QQQ,1127307.647094329,570502.1492929764
2024-12-02,QQQ,1139581.637364186,582944.4876344382
2024-12-03,QQQ,1143075.89989419,586634.9946749101
2024-12-04,QQQ,1157207.6386555852,600922.626760118
2024-12-05,QQQ,1154000.8864276214,597601.1302001834
2024-12-06,QQQ,1164328.7154135292,608040.0561801764
2024-12-09,QQQ,1155261.477371636,598286.5388102067
2024-12-10,QQQ,1151324.8809168504,593910.6231597116
2024-12-11,QQQ,1171936.3999831416,615315.644441468
2024-12-12,QQQ,1164372.989300416,607249.221750501
2024-12-13,QQQ,1173285.53870093,616211.9046907953
2024-12-16,QQQ,1190181.5607841453,633979.1519536609
2024-12-17,QQQ,1184940.2344798206,628337.9253497912
2024-12-18,QQQ,1142191.2320446267,582997.2206560193
2024-12-19,QQQ,1137104.7293630438,577355.9940521496
2024-12-20,QQQ,1147034.4983110568,587583.9879458186
2024-12-23,QQQ,1156345.1077494654,598286.5388102067
2024-12-24,QQQ,1172024.9477569154,614419.3841921405
2024-12-26,QQQ,1171228.6926997635,613312.2320799989
2024-12-27,QQQ,1155659.5374095307,596599.4441312039
2024-12-30,QQQ,1140289.3446475642,580624.7173669932
2024-12-31,QQQ,1130602.8796053852,570660.3081342094
2025-01-02,QQQ,1128391.3449628393,568129.6862274602
2025-01-03,QQQ,1146857.6727262337,586687.727696491
2025-01-06,QQQ,1160038.3328077353,600026.3262872805
2025-01-07,QQQ,1139338.4009490327,578410.4131427101
2025-01-08,QQQ,1139537.4984586614,578515.8791858722
2025-01-10,QQQ,1121668.260752109,560063.2635364932
2025-01-13,QQQ,1118063.4484862504,556583.6081353256
2025-01-14,QQQ,1117001.8875611832,555265.5641603699
2025-01-15,QQQ,1142699.9767997388,580361.132706108
2025-01-16,QQQ,1134694.2321922316,572611.0276976073
2025-01-17,QQQ,1153846.0628048796,591485.4270726144
2025-01-21,QQQ,1160613.3534118156,597864.7550845784
2025-01-22,QLD,1190908.0131763637,613470.3909212319
2025-01-23,QLD,1196127.7246544322,616159.2118927243
2025-01-24,QLD,1182003.808664888,608883.5834079229
2025-01-27,QLD,1112100.965917897,572874.6525820025
2025-01-28,QLD,1145568.3532061465,590114.6500760778
2025-01-29,QLD,1140962.7759566149,587742.1870105616
2025-01-30,QLD,1150481.0366121735,592645.312206337
2025-01-31,QLD,1146387.1467878933,590536.433801706
2025-02-03,QLD,1128169.4190585227,581151.9671357834
2025-02-04,QQQ,1142018.102122263,595334.0929543192
2025-02-05,QQQ,1147200.4935100242,600553.5760560707
2025-02-06,QQQ,1153188.538500714,606616.5461620587
2025-02-07,QQQ,1138643.0487988747,591274.5352098003
2025-02-10,QQQ,1152426.476844628,605193.076367451
2025-02-11,QQQ,1149682.8422390749,602346.0965547257
2025-02-12,QQQ,1150357.8529037526,603031.464941239
2025-02-13,QQQ,1166906.7115284805,620218.7696372432
2025-02-14,QQQ,1171806.0210663178,624963.7359917855
2025-02-18,QQQ,1174462.4717781856,627705.2497613488
2025-02-19,QQQ,1174789.1455749522,628021.6076673251
2025-02-20,QQQ,1169802.6521434295,622433.0738615263
2025-02-21,QQQ,1145523.9312861795,596493.9780880419
2025-02-24,QQQ,1132001.7891169288,582100.9604066919
2025-02-25,QQQ,1117739.3812650132,567338.8517977848
2025-02-26,QQQ,1120439.4239237236,569922.206726115
2025-02-27,QQQ,1089323.3460748733,538500.0431899938
2025-02-28,CASH,1089323.3460748733,555107.4053191368
2025-03-03,CASH,1089323.3460748733,531382.6137699353
2025-03-04,CASH,1089323.3460748733,527481.2148666495
2025-03-05,CASH,1089323.3460748733,541294.2899811382
2025-03-06,CASH,1089323.3460748733,511506.4881024388
2025-03-07,CASH,1089323.3460748733,518571.2247244262
2025-03-10,CASH,1089323.3460748733,479293.53036015225
2025-03-11,CASH,1089323.3460748733,475813.8749589846
2025-03-12,CASH,1089323.3460748733,486780.0104842579
2025-03-13,CASH,1089323.3460748733,468960.0301998113
2025-03-14,CASH,1089323.3460748733,491314.0849759861
2025-03-17,CASH,1089323.3460748733,497640.6799663692
2025-03-18,CASH,1089323.3460748733,480822.42597441206
2025-03-19,CASH,1089323.3460748733,493053.87245305994
2025-03-20,CASH,1089323.3460748733,489785.14913821634
2025-03-21,CASH,1089323.3460748733,493264.76431587397
2025-03-24,CASH,1089323.3460748733,514037.150232698
2025-03-25,CASH,1089323.3460748733,520152.89358377695
2025-03-26,CASH,1089323.3460748733,500909.4435047227
2025-03-27,CASH,1089323.3460748733,494951.85899487685
2025-03-28,CASH,1089323.3460748733,468907.33740174025
2025-03-31,CASH,1089323.3460748733,468590.97949576407
2025-04-01,CASH,1089323.3460748733,475919.3007786367
2025-04-02,CASH,1089323.3460748733,482878.571357462
2025-04-03,CASH,1089323.3460748733,431264.00469488814
2025-04-04,CASH,1089323.3460748733,378594.93849473365
2025-04-07,CASH,1089323.3460748733,379702.09060687525
2025-04-08,CASH,1089323.3460748733,365572.6575864104
2025-04-09,CASH,1089323.3460748733,451456.40782134084
2025-04-10,CASH,1089323.3460748733,414551.176522583
2025-04-11,CASH,1089323.3460748733,429207.8593118381
2025-04-14,CASH,1089323.3460748733,435165.40359817405
2025-04-15,CASH,1089323.3460748733,436167.1298906635
2025-04-16,CASH,1089323.3460748733,409964.40923278383
2025-04-17,CASH,1089323.3460748733,409331.7336443415
2025-04-21,CASH,1089323.3460748733,389297.4491356119
2025-04-22,CASH,1089323.3460748733,409173.5748031084
2025-04-23,CASH,1089323.3460748733,427362.5655680922
2025-04-24,QLD,1151274.7578874065,451667.299684155
2025-04-25,QLD,1176673.4813172105,461631.7089169388
2025-04-28,QLD,1176135.9297201135,461420.81705412467
2025-04-29,QLD,1190649.5152592824,467114.77667957544
2025-04-30,QLD,1190380.7907244759,467009.35085992335
2025-05-01,QLD,1219542.2728064754,478449.9629088959
2025-05-02,QLD,1257035.6508522534,493159.338496222
2025-05-05,QLD,1242253.3407782777,487359.95305111917
2025-05-06,QLD,1219407.85927533,478397.2298873149
2025-05-07,QLD,1228546.0313710123,481982.31110813457
2025-05-08,QLD,1253004.0651377672,491577.6696368712
2025-05-09,QLD,1250853.9612768628,490734.1424091248
2025-05-12,QLD,1352717.6820583688,530697.2453834221
2025-05-13,QLD,1393436.2671592454,546671.9319241227
2025-05-14,QLD,1410099.956559319,553209.41877732
2025-05-15,QLD,1413190.852610756,554422.0369326236
2025-05-16,QLD,1425285.4046992466,559166.9630636559
2025-05-19,QLD,1427301.1975564896,559957.7974933311
2025-05-20,QLD,1417087.9222666132,555950.9325468832
2025-05-21,QLD,1377713.1648947373,540503.4555514628
2025-05-22,QLD,1382819.8538034174,542506.9081364418
2025-05-23,QLD,1356480.4407105646,532173.4481996108
2025-05-27,QLD,1419506.853189808,556899.9258177917
2025-05-28,QLD,1407412.3011013176,552154.9996867594
2025-05-29,QLD,1412518.887482514,554158.4120482284
2025-05-30,QLD,1407412.3011013176,552154.9996867594
2025-06-02,QLD,1429048.1633514422,560643.1658798446
2025-06-03,QLD,1451759.2313232445,569553.1560220679
2025-06-04,QLD,1459284.7486276357,572505.5616544452
2025-06-05,QLD,1436439.3696521719,563542.878714151
2025-06-06,QLD,1464122.6104740256,574403.5481962622
2025-06-09,QLD,1468154.1961885116,575985.217055613
2025-06-10,QLD,1487774.368108877,583682.5890425326
2025-06-11,QLD,1477426.781815339,579623.0312980136
2025-06-12,QLD,1484146.0229878265,582259.119247925
2025-06-13,QLD,1446115.0933449513,567338.8517977848
2025-06-16,QLD,1485892.988782779,582944.4876344382
2025-06-17,QLD,1456328.3686348277,571345.7167442327
2025-06-18,QLD,1455656.4035065854,571082.0918598375
2025-06-20,QLD,1442621.0592275623,565968.0748012481
2025-06-23,QLD,1472723.2309726109,577777.7375542679
2025-06-24,QLD,1517339.090784312,595281.4001562482
2025-06-25,QLD,1522983.2287626055,597495.7043805313
2025-06-26,QLD,1551741.5727786531,608778.1575882707
2025-06-27,QLD,1561954.8480685295,612785.0225347186
2025-06-30,QLD,1581843.7445237015,620587.8203412904
2025-07-01,QLD,1554294.917232993,609779.8838807602
2025-07-02,QLD,1576199.606545408,618373.5161170075
2025-07-03,QLD,1605764.2266933592,629972.287007213
2025-07-07,QLD,1581709.330992556,620535.0873197095
2025-07-08,QLD,1582918.8477178952,621009.6040669186
2025-07-09,QLD,1605226.6750962622,629761.3951443989
2025-07-10,QLD,1600120.088715066,627757.9827829299
2025-07-11,QLD,1592460.1578795298,624752.8441289715
2025-07-14,QQQ,1598235.7991610223,629023.2937363045
2025-07-15,QQQ,1599701.1059418698,630025.0200287941
2025-07-16,QQQ,1601338.9874531007,631395.7970253306
2025-07-17,QQQ,1614298.227267629,641518.3650993475
2025-07-18,QQQ,1612746.6331215897,639884.0034419257
2025-07-21,QQQ,1621108.2646464808,646474.2233167039
2025-07-22,QQQ,1612717.8706665256,639673.1115791117
2025-07-23,QQQ,1620073.868549121,645419.7640026334
2025-07-24,QQQ,1623522.030921143,648266.7438153588
2025-07-25,QQQ,1627429.8664317166,650850.098743689
2025-07-28,QQQ,1632515.9103149695,654962.429733299
2025-07-29,QQQ,1629987.269600875,653011.710169901
2025-07-30,QQQ,1632171.1116158497,654540.6460076708
2025-07-31,QQQ,1623522.0309211428,647265.0175228694
2025-08-01,QQQ,1591540.6362216016,621431.3877925468
2025-08-04,QQQ,1620907.1028418564,644259.878868911
2025-08-05,QQQ,1609901.9561634385,635349.9289501975
2025-08-06,QQQ,1630159.6689504348,651324.6154908983
2025-08-07,QQQ,1635676.6235171757,655700.5311413934
2025-08-08,QQQ,1650934.5797861107,667562.9269159941
2025-08-11,QQQ,1646049.6977074817,663239.74428708
2025-08-12,QQQ,1666738.4965587896,680110.6910771081
2025-08-13,QLD,1668030.6207651487,680637.9408458984
2025-08-14,QLD,1665058.7745206172,679425.2824670848
2025-08-15,QLD,1649425.1362362306,673045.9946786307
2025-08-18,QLD,1648391.476301238,672624.2109530026
2025-08-19,QLD,1603169.8891853017,654171.5953036237
2025-08-20,QQQ,1593651.3363210515,646210.5984323088
2025-08-21,QQQ,1586273.0741907684,640305.746944044
2025-08-22,QQQ,1610745.1295665586,659760.0888859123
2025-08-25,QQQ,1606098.6085730363,655805.9569610454
2025-08-26,QQQ,1612547.4977512986,661078.132860868
2025-08-27,QQQ,1615025.7110344935,662923.3863811039
2025-08-28,QQQ,1625135.714301537,670989.8090720709
2025-08-29,QQQ,1606323.9475669514,654909.696711718
2025-09-02,QQQ,1592862.7357839937,644049.0272296068
2025-09-03,QQQ,1605394.5746149307,653855.2373976475
2025-09-04,QQQ,1619925.7598815816,665770.3661938292
2025-09-05,QQQ,1622263.2007498136,667246.5690100179
2025-09-08,QQQ,1630176.5355635884,673784.0960867251
2025-09-09,QQQ,1634795.0395807505,677421.9103291258
2025-09-10,QQQ,1635330.1122642423,677843.694054754
2025-09-11,QQQ,1644848.6651284925,685541.0258181638
2025-09-12,QQQ,1652114.1718201726,691445.8370829186
2025-09-15,QQQ,1666251.228701585,703202.8472613774
2025-09-16,QQQ,1664843.1607853738,701621.1784020265
2025-09-17,QQQ,1661520.1411291105,698615.9995245581
2025-09-18,QQQ,1676502.0043835915,711532.8948367393
2025-09-19,QQQ,1687850.942408942,720811.8954594998
2025-09-22,QQQ,1695877.0326613195,729194.6358329328
2025-09-23,QQQ,1684612.4893316305,719335.6926433111
2025-09-24,QQQ,1678698.5009535695,714116.2095415596
2025-09-25,QQQ,1671461.1831215401,707684.1485080145
2025-09-26,QQQ,1678332.3895446914,713378.1081334652
2025-09-29,QQQ,1686104.9519435032,719757.4763689393
2025-09-30,QQQ,1690723.4559606654,723342.517366249
2025-10-01,QQQ,1698833.9409087044,730301.8281685844
2025-10-02,QQQ,1705817.9027704587,736206.6394333392
2025-10-03,QQQ,1698636.7907744402,729563.72676049
2025-10-06,QQQ,1711393.9685992922,740582.5550838343
2025-10-07,QQQ,1702382.299558883,732621.5984360295
2025-10-08,QQQ,1721898.1002515743,749281.6131397336
2025-10-09,QQQ,1719814.1872369084,747330.9337998456
2025-10-10,QQQ,1660112.0732128993,694925.4924840863
2025-10-13,QQQ,1695341.959977828,724555.0952980426
2025-10-14,QQQ,1684049.2277884884,714907.0841947449
2025-10-15,QQQ,1695933.2384973308,724607.8685431336
2025-10-16,QQQ,1689653.310593682,719230.2266001491
2025-10-17,QQQ,1700748.8926487574,728403.8416267674
2025-10-20,QQQ,1722179.645081501,746592.8323917512
2025-10-21,QQQ,1721729.1389769614,746171.0486661231
2025-10-22,QQQ,1705142.057672005,731356.2472591449
2025-10-23,QQQ,1719476.2646876818,743904.0516437689
2025-10-24,QQQ,1737837.3534344372,759087.8635312843
2025-10-27,QQQ,1768786.8306147216,786292.3104816534
2025-10-28,QQQ,1782388.642929352,798154.7062562541
2025-10-29,QQQ,1790414.7331817297,805430.3347410556
2025-10-30,QQQ,1763041.8035112745,780545.6580581316
2025-10-31,QQQ,1771546.5887278428,788084.8309803084
2025-11-03,QQQ,1780023.1850847602,795149.6078258057
2025-11-04,QQQ,1743892.1142274616,762567.518932452
2025-11-05,QQQ,1755241.2241361027,772584.6209633067
2025-11-06,QQQ,1722545.7564903798,743693.1195574448
2025-11-07,QQQ,1717110.6349597997,738684.5685420174
2025-11-10,QQQ,1755100.279837849,771055.7253490471
2025-11-11,CASH,1755100.279837849,766943.434582947
2025-11-12,CASH,1755100.279837849,765625.3906079915
2025-11-13,CASH,1755100.279837849,734150.4940502892
2025-11-14,CASH,1755100.279837849,734888.5954583836
2025-11-17,CASH,1755100.279837849,722288.0982756886
2025-11-18,CASH,1755100.279837849,704731.742875637
2025-11-19,CASH,1755100.279837849,712745.4727685329
2025-11-20,CASH,1755100.279837849,679161.7380297097
2025-11-21,CASH,1755100.279837849,689178.8400605646
2025-11-24,CASH,1755100.279837849,724713.3345862956
2025-11-25,CASH,1755100.279837849,732937.9161184956
2025-11-26,CASH,1755100.279837849,745907.4237817279
2025-11-28,CASH,1755100.279837849,757189.8769894673
2025-12-01,CASH,1755100.279837849,752339.484815273
2025-12-02,CASH,1755100.279837849,764149.1877918027
2025-12-03,CASH,1755100.279837849,767523.3771498083
2025-12-04,CASH,1755100.279837849,765730.8566511535
2025-12-05,CASH,1755100.279837849,772057.4516415366
2025-12-08,CASH,1755100.279837849,768577.7962403689
2025-12-09,CASH,1755100.279837849,770792.100464652
2025-12-10,CASH,1755100.279837849,776696.9921764267
2025-12-11,CASH,1755100.279837849,771635.6679159083
2025-12-12,CASH,1755100.279837849,741689.6669724659
2025-12-15,CASH,1755100.279837849,734203.1868483602
2025-12-16,CASH,1755100.279837849,737050.2068845957
2025-12-17,CASH,1755100.279837849,709423.9762085984
2025-12-18,CASH,1755100.279837849,730090.8960822603
2025-12-19,CASH,1755100.279837849,749176.2275435914
2025-12-22,CASH,1755100.279837849,755713.6741732786
2025-12-23,CASH,1755100.279837849,762989.3026580801
2025-12-24,CASH,1755100.279837849,766890.741784876
2025-12-26,CASH,1755100.279837849,766363.4920160858
2025-12-29,CASH,1755100.279837849,758771.5458488181
2025-12-30,CASH,1755100.279837849,755081.0388083464
2025-12-31,CASH,1755100.279837849,742427.8488275802
2026-01-02,CASH,1755100.279837849,739159.0450657166
2026-01-05,CASH,1755100.279837849,750757.8159559222
2026-01-06,CASH,1755100.279837849,764043.7217486408
2026-01-07,CASH,1755100.279837849,765414.4585216674
2026-01-08,CASH,1755100.279837849,756557.2416245351
2026-01-09,CASH,1755100.279837849,771213.8841902801
2026-01-12,CASH,1755100.279837849,772584.6209633067
2026-01-13,CASH,1755100.279837849,769843.1474172535
2026-01-14,CASH,1755100.279837849,753815.6876314618
2026-01-15,CASH,1755100.279837849,758560.694209514
2026-01-16,CASH,1755100.279837849,756557.2416245351
2026-01-20,CASH,1755100.279837849,724713.3345862956
2026-01-21,CASH,1755100.279837849,743798.5856006069
2026-01-22,CASH,1755100.279837849,755081.0388083464
2026-01-23,CASH,1755100.279837849,759720.5793432366
2026-01-26,CASH,1755100.279837849,766152.6403767817
2026-01-27,CASH,1755100.279837849,779860.2494481084
2026-01-28,CASH,1755100.279837849,784078.0062573703
2026-01-29,CASH,1755100.279837849,775220.7089132181
2026-01-30,CASH,1755100.279837849,756135.4578989069
2026-02-02,CASH,1755100.279837849,766890.741784876
2026-02-03,CASH,1755100.279837849,742955.0181493504
2026-02-04,CASH,1755100.279837849,716805.0707365619
